time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0,0.0
0.0008000000093488779,0.0,0.0
0.0012000000424450263,0.0,0.0
0.0016000000186977559,0.0,0.0
0.0019999999949504854,0.0,0.0
0.0024000000848900527,0.0,0.0
0.0027999999474559445,0.0,0.0
0.0032000000373955118,0.0,0.0
0.0035999998999614036,0.0,0.0
0.003999999989900971,0.0,0.0
0.004399999852466863,0.04983912408351898,1.8817527234205045e-05
0.004800000169780105,0.12983907759189606,0.00012771025649271905
0.005200000032345997,0.2098388969898224,0.0003335649089422077
0.005599999894911889,0.2898385226726532,0.0006363766151480377
0.006000000212225132,0.36983785033226013,0.0010361403692513704
0.0064000000747910235,0.4498368203639984,0.0015328510198742151
0.006799999937356915,0.5298353433609009,0.0021265035029500723
0.007199999799922807,0.6098334193229675,0.002817092463374138
0.00760000011723605,0.6898308396339417,0.003604612546041608
0.007999999979801942,0.7698276042938232,0.0044890581630170345
0.008400000297115184,0.8498236536979675,0.005470423959195614
0.008799999704933725,0.9298188090324402,0.006548704579472542
0.009200000022246968,1.0098130702972412,0.007723893504589796
0.00960000033956021,1.0898064374923706,0.008995985612273216
0.009999999747378752,1.169798731803894,0.010364973917603493
0.010400000064691994,1.249789834022522,0.01183085422962904
0.010800000382005237,1.3297797441482544,0.013393618166446686
0.011199999789823778,1.4097683429718018,0.015053261071443558
0.01160000010713702,1.489755630493164,0.016809776425361633
0.012000000424450263,1.5697414875030518,0.018663158640265465
0.012399999832268804,1.6497257947921753,0.020613398402929306
0.012800000149582047,1.7297084331512451,0.02266049198806286
0.013199999557400588,1.8096895217895508,0.024804431945085526
0.01359999987471383,1.8896687030792236,0.02704521082341671
0.014000000192027073,1.9696462154388428,0.029382821172475815
0.014399999599845614,2.04962158203125,0.03181725740432739
0.014799999917158857,2.1295952796936035,0.034348513931035995
0.0152000002344721,2.209566831588745,0.03697657957673073
0.015600000551785342,2.2895359992980957,0.03970145061612129
0.015999999959603883,2.3393423557281494,0.042516227811574936
0.016399999367422424,2.3393070697784424,0.045349642634391785
0.01680000059423037,2.3392696380615234,0.04818287491798401
0.01720000000204891,2.3392300605773926,0.05101592466235161
0.01759999940986745,2.3391880989074707,0.053848788142204285
0.018000000636675395,2.339143991470337,0.05668146163225174
