time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0,0.0
0.0008000000093488779,0.0,0.0
0.0012000000424450263,0.0,0.0
0.0016000000186977559,0.0,0.0
0.0019999999949504854,0.0,0.0
0.0024000000848900527,0.0,0.0
0.0027999999474559445,0.0,0.0
0.0032000000373955118,0.0,0.0
0.0035999998999614036,0.0,0.0
0.003999999989900971,0.0,0.0
0.004399999852466863,0.0,0.0
0.004800000169780105,0.0,0.0
0.005200000032345997,0.0,0.0
0.005599999894911889,0.0,0.0
0.006000000212225132,0.0,0.0
0.0064000000747910235,0.0,0.0
0.006799999937356915,0.0,0.0
0.007199999799922807,0.0,0.0
0.00760000011723605,0.0,0.0
0.007999999979801942,0.0,0.0
0.008400000297115184,0.0,0.0
0.008799999704933725,0.0,0.0
0.009200000022246968,0.0,0.0
0.00960000033956021,0.07989081740379333,4.8351826990256086e-05
0.009999999747378752,0.15989072620868683,0.00019366851483937353
0.010400000064691994,0.23989048600196838,0.0004359453159850091
0.010800000382005237,0.3197808265686035,0.0007751771481707692
0.011199999789823778,0.31978005170822144,0.0011627428466454148
0.01160000010713702,0.3197789788246155,0.001550288638100028
0.012000000424450263,0.31977757811546326,0.0019378141732886434
0.012399999832268804,0.31977587938308716,0.0023253189865499735
0.012800000149582047,0.3197738528251648,0.002712802728638053
0.013199999557400588,0.31977152824401855,0.00310026528313756
0.01359999987471383,0.31976890563964844,0.0034877057187259197
0.014000000192027073,0.31976595520973206,0.003875124268233776
0.014399999599845614,0.3197627067565918,0.004262520000338554
0.014799999917158857,0.3197591304779053,0.004649892915040255
0.0152000002344721,0.3197552561759949,0.005037242546677589
0.015600000551785342,0.3197510838508606,0.005424568895250559
0.015999999959603883,0.31974658370018005,0.005811870563775301
0.016399999367422424,0.31974178552627563,0.006199148017913103
0.01680000059423037,0.31973665952682495,0.006586400792002678
0.01720000000204891,0.3197312355041504,0.006973628420382738
0.01759999940986745,0.31972551345825195,0.007360830437391996
0.018000000636675395,0.31971946358680725,0.007748006843030453
0.018400000044493936,0.31971311569213867,0.008135156705975533
0.018799999452312477,0.31970643997192383,0.008522279560565948
0.01920000067912042,0.3196994662284851,0.008909376338124275
0.019600000086938962,0.3196921944618225,0.009296445176005363
