time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0677042081952095,3.472574462648481e-05
0.0008000000093488779,0.1477041393518448,0.00016527180559933186
0.0012000000424450263,0.22770391404628754,0.00039277871837839484
0.0016000000186977559,0.30770349502563477,0.0007172415498644114
0.0019999999949504854,0.38770273327827454,0.0011386553524062037
0.0024000000848900527,0.46770164370536804,0.001657014829106629
0.0027999999474559445,0.547700047492981,0.00227231509052217
0.0032000000373955118,0.6276979446411133,0.0029845505487173796
0.0035999998999614036,0.7076952457427979,0.003793715965002775
0.003999999989900971,0.7876918911933899,0.004699805751442909
0.004399999852466863,0.8676877021789551,0.00570281408727169
0.004800000169780105,0.9476827383041382,0.0068027363158762455
0.005200000032345997,1.0276768207550049,0.007999565452337265
0.005599999894911889,1.1076699495315552,0.009293296374380589
0.006000000212225132,1.18766188621521,0.010683923028409481
0.0064000000747910235,1.2676527500152588,0.01217143889516592
0.006799999937356915,1.347642421722412,0.013755837455391884
0.007199999799922807,1.4276307821273804,0.015437114052474499
0.00760000011723605,1.507617712020874,0.017215261235833168
0.007999999979801942,1.587603211402893,0.01909027434885502
0.008400000297115184,1.667587161064148,0.02106214314699173
0.008799999704933725,1.7475694417953491,0.023130863904953003
0.009200000022246968,1.8275500535964966,0.02529643103480339
0.00960000033956021,1.9075289964675903,0.027558833360671997
0.009999999747378752,1.9875059127807617,0.029918069019913673
0.010400000064691994,2.06748104095459,0.032374124974012375
0.010800000382005237,2.147454023361206,0.03492700308561325
0.011199999789823778,2.2274250984191895,0.03757668659090996
0.01160000010713702,2.307394027709961,0.040323175489902496
0.012000000424450263,2.3873605728149414,0.04316645488142967
0.012399999832268804,2.46732497215271,0.046106524765491486
0.012800000149582047,2.5472867488861084,0.04914337769150734
0.013199999557400588,2.627246141433716,0.05227699875831604
0.01359999987471383,2.7072031497955322,0.05550738796591759
0.014000000192027073,2.7871572971343994,0.05883453041315079
0.014399999599845614,2.8671090602874756,0.06225842237472534
0.014799999917158857,2.9470577239990234,0.06577906012535095
0.0152000002344721,3.027003765106201,0.06939642876386642
0.015600000551785342,3.1069467067718506,0.07311051338911057
0.015999999959603883,3.186886787414551,0.07692132145166397
0.016399999367422424,3.2668235301971436,0.08082883805036545
0.01680000059423037,3.346757411956787,0.0848330557346344
0.01720000000204891,3.4266879558563232,0.08893395960330963
0.01759999940986745,3.506614923477173,0.09313154965639114
0.018000000636675395,3.586538791656494,0.09742581099271774
0.018400000044493936,3.666459083557129,0.10181674361228943
0.018799999452312477,3.746375799179077,0.10630432516336441
0.01920000067912042,3.826288938522339,0.11088855564594269
0.019600000086938962,3.906198501586914,0.11556942015886307
0.019999999494757503,3.9738082885742188,0.12034577131271362
0.020400000721565448,3.973710060119629,0.1251564919948578
0.02080000012938399,3.9736080169677734,0.1299668699502945
0.02119999953720253,4.043999671936035,0.1348145306110382
0.021600000764010474,4.123889923095703,0.13975811004638672
0.022000000171829015,4.2037763595581055,0.14479829370975494
0.022399999579647556,4.283658504486084,0.1499350368976593
0.0228000008064555,4.363536357879639,0.15516836941242218
0.02320000021427404,4.4434099197387695,0.1604982614517212
0.023599999622092582,4.523279666900635,0.16592471301555634
0.024000000848900527,4.603144645690918,0.17144769430160522
0.024400000256719068,4.683004856109619,0.17706722021102905
0.02479999966453761,4.762861251831055,0.18278326094150543
0.025200000891345553,4.84271240234375,0.18859581649303436
0.025600000299164094,4.9225592613220215,0.19450487196445465
0.025999999706982635,5.002401351928711,0.2005104273557663
0.026399999114801176,5.082238674163818,0.2066124677658081
0.02680000034160912,5.1620707511901855,0.2128109633922577
0.02719999974942766,5.241898059844971,0.21910592913627625
0.027599999157246202,5.321720123291016,0.22549735009670258
0.028000000384054147,5.4015374183654785,0.2319852113723755
0.028399999791872688,5.481348991394043,0.2385694831609726
0.02879999919969123,5.561155319213867,0.2452501803636551
0.029200000426499173,5.640956401824951,0.252027302980423
0.029599999834317714,5.720752239227295,0.25890079140663147
0.029999999242136255,5.80054235458374,0.2658706605434418
0.0304000004689442,5.880326747894287,0.27293694019317627
0.030800001695752144,5.9601054191589355,0.2800995409488678
0.031200001103570685,6.0398783683776855,0.28735849261283875
0.031600000511389226,6.119645595550537,0.2947137951850891
0.03199999991920777,6.19940710067749,0.3021654188632965
0.03239999932702631,6.279162406921387,0.30971336364746094
0.03279999873484485,6.358911514282227,0.31735759973526
0.0332000017806422,6.43865442276001,0.3250981271266937
0.03360000118846074,6.518391132354736,0.3329349160194397
0.03400000059627928,6.598121643066406,0.3408679962158203
