time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0,0.0
0.0008000000093488779,0.0,0.0
0.0012000000424450263,0.0,0.0
0.0016000000186977559,0.0,0.0
0.0019999999949504854,0.0,0.0
0.0024000000848900527,0.0,0.0
0.0027999999474559445,0.0,0.0
0.0032000000373955118,0.0,0.0
0.0035999998999614036,0.0,0.0
0.003999999989900971,0.0,0.0
0.004399999852466863,0.0,0.0
0.004800000169780105,0.0,0.0
0.005200000032345997,0.0,0.0
0.005599999894911889,0.0,0.0
0.006000000212225132,0.025272857397794724,4.8387432798335794e-06
0.0064000000747910235,0.10527282953262329,8.395558688789606e-05
0.006799999937356915,0.1852726936340332,0.00026003585662692785
0.007199999799922807,0.2652723789215088,0.0005330746644176543
0.00760000011723605,0.3452718257904053,0.0009030670626088977
0.007999999979801942,0.4252709150314331,0.0013700079871341586
0.008400000297115184,0.5052695870399475,0.0019338922575116158
0.008799999704933725,0.5852677822113037,0.0025947147514671087
0.009200000022246968,0.6652654409408569,0.0033524699974805117
0.00960000033956021,0.7452623844146729,0.004207152407616377
0.009999999747378752,0.8252586722373962,0.005158756859600544
0.010400000064691994,0.9052541255950928,0.006207277532666922
0.010800000382005237,0.9852486848831177,0.007352708373218775
0.011199999789823778,1.0652422904968262,0.008595043793320656
0.01160000010713702,1.1452349424362183,0.009934278205037117
0.012000000424450263,1.2252264022827148,0.011370405554771423
0.012399999832268804,1.305216670036316,0.012903420254588127
0.012800000149582047,1.3852057456970215,0.014533313922584057
0.013199999557400588,1.4651933908462524,0.01626008376479149
0.01359999987471383,1.5451797246932983,0.018083719536662102
0.014000000192027073,1.62516450881958,0.020004216581583023
0.014399999599845614,1.6504205465316772,0.021998880431056023
0.014799999917158857,1.6504021883010864,0.023998264223337173
0.0152000002344721,1.650382161140442,0.025997526943683624
0.015600000551785342,1.6503605842590332,0.027996668592095375
0.015999999959603883,1.6503373384475708,0.029995685443282127
0.016399999367422424,1.6503125429153442,0.03199457749724388
0.01680000059423037,1.6502861976623535,0.03399334102869034
0.01720000000204891,1.650258183479309,0.03599197417497635
0.01759999940986745,1.6502286195755005,0.03799047693610191
0.018000000636675395,1.6501973867416382,0.03998884558677673
0.018400000044493936,1.6501646041870117,0.04198707640171051
