time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0,0.0
0.0008000000093488779,0.0,0.0
0.0012000000424450263,0.0,0.0
0.0016000000186977559,0.0,0.0
0.0019999999949504854,0.0,0.0
0.0024000000848900527,0.0,0.0
0.0027999999474559445,0.0,0.0
0.0032000000373955118,0.0,0.0
0.0035999998999614036,0.0,0.0
0.003999999989900971,0.0,0.0
0.004399999852466863,0.0,0.0
0.004800000169780105,0.0,0.0
0.005200000032345997,0.0,0.0
0.005599999894911889,0.0,0.0
0.006000000212225132,0.0,0.0
0.0064000000747910235,0.0,0.0
0.006799999937356915,0.0,0.0
0.007199999799922807,0.0,0.0
0.00760000011723605,0.0,0.0
0.007999999979801942,0.0,0.0
0.008400000297115184,0.0,0.0
0.008799999704933725,0.0,0.0
0.009200000022246968,0.0,0.0
0.00960000033956021,0.0,0.0
0.009999999747378752,0.027100801467895508,5.564010734815383e-06
0.010400000064691994,0.054201576858758926,6.569724791916087e-05
0.010800000382005237,0.05420149862766266,0.00013139130896888673
0.011199999789823778,0.054201364517211914,0.00019708205945789814
0.01160000010713702,0.05420118197798729,0.00026276943390257657
0.012000000424450263,0.05420094355940819,0.00032845334499143064
0.012399999832268804,0.054200656712055206,0.00039413379272446036
0.012800000149582047,0.05420031398534775,0.00045981063158251345
0.013199999557400588,0.05419991910457611,0.0005254838615655899
0.01359999987471383,0.054199472069740295,0.0005911533953621984
0.014000000192027073,0.0541989728808403,0.0006568192038685083
0.014399999599845614,0.05419842153787613,0.000722481170669198
0.014799999917158857,0.05419781804084778,0.0007881392375566065
0.0152000002344721,0.05419716238975525,0.0008537933463230729
0.015600000551785342,0.05419645085930824,0.0009194434969685972
0.015999999959603883,0.05419569090008736,0.0009850895730778575
0.016399999367422424,0.05419487506151199,0.0010507314000278711
0.01680000059423037,0.05419401079416275,0.0011163691524416208
0.01720000000204891,0.05419309064745903,0.001182002597488463
0.01759999940986745,0.05419211834669113,0.0012476316187530756
0.018000000636675395,0.054191093891859055,0.0013132564490661025
0.018400000044493936,0.0541900172829628,0.0013788766227662563
0.018799999452312477,0.054188888520002365,0.0014444923726841807
0.01920000067912042,0.05418770760297775,0.0015101035824045539
0.019600000086938962,0.05418647080659866,0.001575710135512054
