time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.07999999076128006,4.8484060243936256e-05
0.0008000000093488779,0.15999989211559296,0.00019393306865822524
0.0012000000424450263,0.2399996519088745,0.0004363421758171171
0.0016000000186977559,0.31999915838241577,0.0007757064304314554
0.0019999999949504854,0.39999839663505554,0.0012120208702981472
0.0024000000848900527,0.4799972176551819,0.00174528022762388
0.0027999999474559445,0.5599955916404724,0.002375479321926832
0.0032000000373955118,0.6399933695793152,0.0031026131473481655
0.0035999998999614036,0.7199905514717102,0.003926675766706467
0.003999999989900971,0.7999870777130127,0.004847662057727575
0.004399999852466863,0.8799827694892883,0.005865566432476044
0.004800000169780105,0.9599776864051819,0.006980383303016424
0.005200000032345997,1.0399715900421143,0.008192106150090694
0.005599999894911889,1.1199644804000854,0.009500729851424694
0.006000000212225132,1.1999564170837402,0.010906248353421688
0.0064000000747910235,1.27994704246521,0.012408655136823654
0.006799999937356915,1.3599364757537842,0.01400794554501772
0.007199999799922807,1.4399245977401733,0.015704110264778137
0.00760000011723605,1.519911289215088,0.017497146502137184
0.007999999979801942,1.5998965501785278,0.01938704587519169
0.008400000297115184,1.6798802614212036,0.021373800933361053
0.008799999704933725,1.7598624229431152,0.02345740795135498
0.009200000022246968,1.8398427963256836,0.025637857615947723
0.00960000033956021,1.9198213815689087,0.027915144339203835
0.009999999747378752,1.999798059463501,0.030289260670542717
0.010400000064691994,2.07977294921875,0.032760199159383774
0.010800000382005237,2.159745693206787,0.03532795608043671
0.011199999789823778,2.2397162914276123,0.03799251839518547
0.01160000010713702,2.3196847438812256,0.04075388237833977
0.012000000424450263,2.399651050567627,0.0436120443046093
0.012399999832268804,2.4796149730682373,0.04656698927283287
0.012800000149582047,2.5595765113830566,0.049618713557720184
0.013199999557400588,2.639535665512085,0.05276720970869064
0.01359999987471383,2.719491958618164,0.05601246654987335
0.014000000192027073,2.799445867538452,0.05935448035597801
0.014399999599845614,2.87939715385437,0.06279324740171432
0.014799999917158857,2.9593453407287598,0.0663287490606308
0.0152000002344721,3.0392909049987793,0.06996098160743713
0.015600000551785342,3.1192333698272705,0.07368993759155273
0.015999999959603883,3.1991729736328125,0.077515609562397
0.016399999367422424,3.279109477996826,0.08143799006938934
0.01680000059423037,3.3590426445007324,0.08545706421136856
0.01720000000204891,3.4389727115631104,0.08957283198833466
0.01759999940986745,3.518899440765381,0.09378527849912643
0.018000000636675395,3.598822593688965,0.0980944037437439
0.018400000044493936,3.6787424087524414,0.10250018537044525
0.018799999452312477,3.7586586475372314,0.1070026233792305
0.01920000067912042,3.838571071624756,0.11160170286893845
0.019600000086938962,3.9184799194335938,0.11629742383956909
0.019999999494757503,3.998384952545166,0.12108977138996124
0.020400000721565448,4.078265190124512,0.12597870826721191
0.02080000012938399,4.158162593841553,0.1309642493724823
0.02119999953720253,4.23805570602417,0.1360463947057724
0.021600000764010474,4.317944526672363,0.14122512936592102
0.022000000171829015,4.397829532623291,0.14650045335292816
0.022399999579647556,4.477710247039795,0.15187233686447144
0.0228000008064555,4.557586669921875,0.15734077990055084
0.02320000021427404,4.637458324432373,0.1629057675600052
0.023599999622092582,4.7173261642456055,0.16856729984283447
0.024000000848900527,4.797188758850098,0.1743253618478775
0.024400000256719068,4.877047061920166,0.18017993867397308
0.02479999966453761,4.956900596618652,0.18613103032112122
0.025200000891345553,5.036749362945557,0.1921786069869995
0.025600000299164094,5.116592884063721,0.19832268357276917
0.025999999706982635,5.196431636810303,0.20456324517726898
0.026399999114801176,5.276265621185303,0.21090026199817657
0.02680000034160912,5.3560943603515625,0.21733373403549194
0.02719999974942766,5.435917854309082,0.2238636463880539
0.027599999157246202,5.515736103057861,0.23048999905586243
0.028000000384054147,5.5955491065979,0.23721277713775635
0.028399999791872688,5.675356388092041,0.24403196573257446
0.02879999919969123,5.755158424377441,0.2509475648403168
0.029200000426499173,5.834955215454102,0.2579595148563385
0.029599999834317714,5.914745807647705,0.2650678753852844
0.029999999242136255,5.994531154632568,0.27227258682250977
0.0304000004689442,6.074310302734375,0.2795736789703369
0.030800001695752144,6.154083728790283,0.2869710922241211
0.031200001103570685,6.233850955963135,0.2944648265838623
0.031600000511389226,6.313612461090088,0.30205488204956055
0.03199999991920777,6.393367767333984,0.3097412586212158
0.03239999932702631,6.473116874694824,0.31752392649650574
0.03279999873484485,6.552859783172607,0.3254028558731079
0.0332000017806422,6.632596015930176,0.3333780765533447
0.03360000118846074,6.7123260498046875,0.3414495587348938
0.03400000059627928,6.792049884796143,0.34961727261543274
0.03440000000409782,6.871766567230225,0.35788121819496155
0.03479999941191636,6.95147705078125,0.3662413954734802
0.0351999988197349,7.0311808586120605,0.3746977746486664
0.03559999822755344,7.110877513885498,0.38325035572052
0.03600000127335079,7.190567493438721,0.39189910888671875
0.03640000068116933,7.27025032043457,0.4006440043449402
0.03680000008898787,7.349926471710205,0.4094851016998291
0.03719999949680641,7.429595470428467,0.41842231154441833
0.037599998904624954,7.509256839752197,0.4274556636810303
0.037999998312443495,7.588911533355713,0.43658512830734253
0.03840000135824084,7.668558597564697,0.4458106756210327
0.038800000766059384,7.74819803237915,0.4551323354244232
0.039200000173877925,7.8278303146362305,0.46455004811286926
0.039599999581696466,7.907454967498779,0.47406384348869324
0.03999999898951501,7.987050533294678,0.48367366194725037
0.04039999839733355,7.999131679534912,0.4933322072029114
0.040800001443130895,8.078733444213867,0.5030521750450134
0.041200000850949436,8.158327102661133,0.5128682255744934
0.04160000025876798,8.23791217803955,0.5227802395820618
0.04199999966658652,8.317490577697754,0.5327882170677185
0.04239999907440506,8.397059440612793,0.5428921580314636
0.0427999984822236,8.476621627807617,0.5530920624732971
0.04320000152802095,8.556175231933594,0.563387930393219
0.04360000093583949,8.635720252990723,0.5737797021865845
0.04400000034365803,8.715256690979004,0.5842673778533936
0.04439999975147657,8.794785499572754,0.5948508977890015
0.04479999915929511,8.87430477142334,0.6055303812026978
0.04519999856711365,8.953816413879395,0.6163056492805481
0.045600001612911,9.033318519592285,0.627176821231842
0.04600000102072954,9.112812995910645,0.63814377784729
0.04640000042854808,9.19229793548584,0.6492065787315369
0.046799999836366624,9.271774291992188,0.6603651642799377
0.047199999244185165,9.351241111755371,0.6716195940971375
0.047599998652003706,9.430699348449707,0.6829697489738464
0.048000001697801054,9.510148048400879,0.6944156289100647
0.048400001105619594,9.589588165283203,0.705957293510437
0.048800000513438135,9.669018745422363,0.7175946831703186
0.049199999921256676,9.74843978881836,0.7293277382850647
0.04959999932907522,9.827852249145508,0.7411565184593201
0.04999999873689376,9.907254219055176,0.7530809640884399
0.050400001782691106,9.98664665222168,0.7651010751724243
0.05080000119050965,10.066030502319336,0.7772168517112732
