time[s],iL[A],v out[V]
0.0,0.0,0.0
0.00040000000467443897,0.0,0.0
0.0008000000093488779,0.0,0.0
0.0012000000424450263,0.0,0.0
0.0016000000186977559,0.0,0.0
0.0019999999949504854,0.0,0.0
0.0024000000848900527,0.0,0.0
0.0027999999474559445,0.0,0.0
0.0032000000373955118,0.0,0.0
0.0035999998999614036,0.0,0.0
0.003999999989900971,0.0,0.0
0.004399999852466863,0.0,0.0
0.004800000169780105,0.0,0.0
0.005200000032345997,0.0,0.0
0.005599999894911889,0.0,0.0
0.006000000212225132,0.0,0.0
0.0064000000747910235,0.0,0.0
0.006799999937356915,0.0,0.0
0.007199999799922807,0.0,0.0
0.00760000011723605,0.0,0.0
0.007999999979801942,0.0,0.0
0.008400000297115184,0.0,0.0
0.008799999704933725,0.0,0.0
0.009200000022246968,0.0,0.0
0.00960000033956021,0.0,0.0
0.009999999747378752,0.02207702398300171,3.6923697734891903e-06
0.010400000064691994,0.04415402561426163,5.351871732273139e-05
0.010800000382005237,0.04415396228432655,0.00010703482257667929
0.011199999789823778,0.0441538542509079,0.00016054822481237352
0.01160000010713702,0.04415370523929596,0.00021405889128800482
0.012000000424450263,0.04415351152420044,0.0002675667346920818
0.012399999832268804,0.044153276830911636,0.00032107174047268927
0.012800000149582047,0.04415299743413925,0.00037457383587025106
0.013199999557400588,0.044152677059173584,0.00042807296267710626
0.01359999987471383,0.044152311980724335,0.0004815690917894244
0.014000000192027073,0.0441519059240818,0.0005350621649995446
0.014399999599845614,0.04415145888924599,0.0005885521532036364
0.014799999917158857,0.04415096715092659,0.000642038939986378
0.0152000002344721,0.04415043070912361,0.0006955224671401083
0.015600000551785342,0.04414985328912735,0.0007490027928724885
0.015999999959603883,0.04414923116564751,0.0008024798007681966
0.016399999367422424,0.04414856806397438,0.0008559534326195717
0.01680000059423037,0.04414786398410797,0.0009094236302189529
0.01720000000204891,0.04414711520075798,0.0009628903353586793
0.01759999940986745,0.04414632171392441,0.00101635348983109
0.018000000636675395,0.04414548724889755,0.0010698131518438458
0.018400000044493936,0.044144611805677414,0.0011232690885663033
0.018799999452312477,0.044143691658973694,0.001176721416413784
0.01920000067912042,0.04414272680878639,0.0012301700189709663
0.019600000086938962,0.04414172098040581,0.0012836147798225284
